,% Esr1,% PR,% Prlr,% Oxtr,% Esr1_AND_PR,% Esr1_AND_Prlr,% Esr1_AND_Oxtr,% PR_AND_Prlr,% PR_AND_Oxtr,% Prlr_AND_Oxtr,% Esr1_AND_PR_AND_Prlr,% Esr1_AND_PR_AND_Oxtr,% Esr1_AND_Prlr_AND_Oxtr,% PR_AND_Prlr_AND_Oxtr,% all,% Esr1_given_PR,% Esr1_given_Prlr,% Esr1_given_Oxtr,% PR_given_Esr1,% PR_given_Prlr,% PR_given_Oxtr,% Prlr_given_Esr1,% Prlr_given_PR,% Prlr_given_Oxtr,% Oxtr_given_Esr1,% Oxtr_given_PR,% Oxtr_given_Prlr
PAL,7.577737130911942,43.78102952704469,10.138489678599425,12.829892866475046,4.729553174810556,1.8683041546903578,1.2150509537496734,6.2973608570682,8.008884243532794,2.508492291612229,1.5416775542200156,0.9145544813169584,0.4964724327149203,1.7768487065586622,0.4050169845832245,10.802745449119666,18.427835051546392,9.470468431771895,62.41379310344828,62.11340206185567,62.42362525458248,24.655172413793103,14.383766039988064,19.551934826883908,16.034482758620687,18.293046851686064,24.742268041237114
MS,10.440788137314645,65.63071297989032,9.66890107657932,24.050375787121673,7.9016859638431844,0.9953280520008125,4.732886451350803,7.312614259597806,19.134673979280926,1.157830591102986,0.9140767824497258,3.920373755839935,0.2437538086532602,1.0562665041641277,0.2437538086532602,12.039616217889199,10.294117647058822,19.679054054054053,75.68093385214007,75.63025210084034,79.5608108108108,9.53307392996109,11.142061281337048,4.8141891891891895,45.3307392996109,29.155060352831942,11.974789915966387
SSs5,2.5488069414316703,69.3239334779465,0.25985177151120753,4.507863340563991,1.7715112075198842,0.013557483731019523,0.1739877078814172,0.1785068691250904,3.3374005784526393,0.03389370932754881,0.011297903109182935,0.15365148228488792,0.002259580621836587,0.02259580621836587,0.002259580621836587,2.555410691003911,5.217391304347826,3.8596491228070176,69.50354609929079,68.69565217391305,74.03508771929825,0.5319148936170213,0.257496740547588,0.7518796992481203,6.826241134751773,4.814211212516297,13.043478260869565
ccb,1.9519050593379137,49.95315427857589,0.6324172392254841,1.881636477201749,1.03841349156777,0.0,0.14834478450968144,0.30449718925671454,1.311680199875078,0.06246096189881324,0.0,0.10930668332292316,0.0,0.039038101186758274,0.0,2.0787746170678334,0.0,7.883817427385892,53.2,48.148148148148145,69.70954356846472,0.0,0.6095654892153798,3.319502074688797,7.6,2.62582056892779,9.876543209876543
SSp-ul6a,1.187606036253237,78.52040360746496,0.058040896508616845,1.4733458344495045,1.0447361371551032,0.0044646843468166796,0.08036431824270024,0.049111527814983486,1.3751227788195375,0.035717474774533436,0.0044646843468166796,0.08036431824270024,0.0,0.03125279042771676,0.0,1.3305282310797748,7.6923076923076925,5.454545454545454,87.96992481203007,84.61538461538461,93.33333333333333,0.37593984962406013,0.06254619889691249,2.4242424242424243,6.7669172932330826,1.7512935691135496,61.53846153846154
SSp-un1,0.7215007215007215,44.636844636844636,0.0481000481000481,6.0606060606060606,0.33670033670033667,0.0,0.1924001924001924,0.0481000481000481,4.377104377104377,0.0,0.0,0.1924001924001924,0.0,0.0,0.0,0.7543103448275862,0.0,3.1746031746031744,46.666666666666664,100.0,72.22222222222221,0.0,0.10775862068965517,0.0,26.666666666666668,9.806034482758621,0.0
SSs6a,1.4227060059199848,68.83223527165092,0.06110951971736847,2.847321684331137,1.0102167478277475,0.0019096724911677647,0.12030936694356917,0.04774181227919412,2.322161749260002,0.030554759858684236,0.0019096724911677647,0.09930296954072378,0.0,0.026735414876348708,0.0,1.4676506492065253,3.125,4.225352112676056,71.00671140939598,78.125,81.55600268276325,0.1342281879194631,0.06935967151259571,1.0731052984574112,8.456375838926174,3.3736544223726557,50.0
AIp1,9.090909090909092,16.103896103896105,0.0,10.129870129870131,5.194805194805195,0.0,4.935064935064935,0.0,6.493506493506493,0.0,0.0,3.896103896103896,0.0,0.0,0.0,32.25806451612903,,48.717948717948715,57.14285714285714,,64.1025641025641,0.0,0.0,0.0,54.285714285714285,40.32258064516129,
SSp-un2/3,0.3138177895459449,68.22594880847308,0.02942041776993233,2.255565362361479,0.264783759929391,0.0,0.02942041776993233,0.02942041776993233,1.5985093654996567,0.0,0.0,0.02942041776993233,0.0,0.0,0.0,0.38809831824062097,0.0,1.3043478260869565,84.375,100.0,70.86956521739131,0.0,0.043122035360069,0.0,9.375,2.3429639212304156,0.0
AIp2/3,11.152,54.368,0.055999999999999994,35.664,7.4639999999999995,0.016,8.72,0.04,25.56,0.04,0.016,6.136,0.016,0.032,0.016,13.728663919952913,28.57142857142857,24.450426200089726,66.9296987087518,71.42857142857143,71.66890982503364,0.1434720229555237,0.07357268981753973,0.11215791834903543,78.19225251076041,47.01294879340789,71.42857142857143
SSp-ll1,2.083333333333333,8.445945945945946,0.0,2.871621621621622,0.6193693693693694,0.0,0.6193693693693694,0.0,1.5765765765765765,0.0,0.0,0.45045045045045046,0.0,0.0,0.0,7.333333333333333,,21.568627450980394,29.72972972972973,,54.90196078431373,0.0,0.0,0.0,29.72972972972973,18.666666666666668,
SSp-ul6b,0.6546644844517185,79.050736497545,0.0,0.8183306055646482,0.4909983633387889,0.0,0.0,0.0,0.6546644844517185,0.0,0.0,0.0,0.0,0.0,0.0,0.6211180124223602,,0.0,75.0,,80.0,0.0,0.0,0.0,0.0,0.8281573498964804,
LSc,0.4408163265306122,62.1061224489796,60.84897959183674,6.040816326530613,0.326530612244898,0.21224489795918366,0.1142857142857143,44.08163265306123,4.310204081632653,4.685714285714285,0.17959183673469387,0.0816326530612245,0.0326530612244898,3.4775510204081637,0.0326530612244898,0.5257623554153523,0.348806010195868,1.891891891891892,74.07407407407408,72.44432519452643,71.35135135135135,48.148148148148145,70.97791798107255,77.56756756756756,25.925925925925924,6.940063091482649,7.700563455862625
VISC2/3,9.583446773754424,44.976858154097464,0.027225701061802342,25.878028859243123,5.2273346038660495,0.0,6.942553770759598,0.027225701061802342,15.300843996732915,0.013612850530901171,0.0,4.0294037571467465,0.0,0.013612850530901171,0.0,11.62227602905569,0.0,26.827985270910048,54.54545454545454,100.0,59.12677538137822,0.0,0.06053268765133172,0.052603892688058915,72.44318181818183,34.01937046004843,50.0
SSp-n1,1.1688311688311688,63.81818181818182,0.0,11.03896103896104,0.7012987012987013,0.0,0.2597402597402597,0.0,9.142857142857142,0.0,0.0,0.23376623376623376,0.0,0.0,0.0,1.098901098901099,,2.3529411764705883,60.0,,82.82352941176471,0.0,0.0,0.0,22.22222222222222,14.326414326414326,
SSp-un4,0.5711565920990005,81.10423607805807,0.0,1.7610661589719183,0.5235602094240838,0.0,0.015865460891638903,0.0,1.4913533238140568,0.0,0.0,0.015865460891638903,0.0,0.0,0.0,0.6455399061032864,,0.9009009009009009,91.66666666666666,,84.68468468468468,0.0,0.0,0.0,2.7777777777777777,1.8388106416275432,
SSs6b,1.5399657785382548,62.89415790760206,0.09777560498655585,3.251038865802982,1.246638963578587,0.0,0.21999511121975068,0.07333170373991689,2.5421657296504523,0.048887802493277926,0.0,0.1955512099731117,0.0,0.024443901246638963,0.0,1.9821220365332297,0.0,6.7669172932330826,80.95238095238095,75.0,78.19548872180451,0.0,0.1165954139137194,1.5037593984962405,14.285714285714285,4.041974349008939,50.0
SSp-ll2/3,0.47632794457274824,48.1764819091609,0.00481139337952271,1.9582371054657428,0.30311778290993074,0.0,0.08179368745188606,0.0,1.2365280985373364,0.0,0.0,0.06735950731331794,0.0,0.0,0.0,0.629182063317687,0.0,4.176904176904177,63.63636363636363,0.0,63.14496314496314,0.0,0.0,0.0,17.17171717171717,2.5666633376610406,0.0
HY,13.79353233830846,58.942786069651746,32.08126036484246,10.773217247097843,11.822139303482587,8.099087893864013,3.538557213930348,25.109867330016584,8.723051409618574,6.345356550580432,7.543532338308458,3.376865671641791,2.8565505804311773,5.688225538971808,2.790215588723051,20.056974045157205,25.24554148358749,32.84587261881855,85.7078449053201,78.2695787025071,80.96979026361363,58.7165614667869,42.60040796229866,58.89936501827978,25.653742110009013,14.799184075402689,19.77901266477126
SSp-n2/3,0.5911549829903519,79.05303664045508,0.03903853661257041,3.814622720428309,0.5130779097652111,0.0,0.09480787463052813,0.033461602810774635,3.078467458591266,0.005576933801795773,0.0,0.0836540070269366,0.0,0.005576933801795773,0.0,0.6490299823633157,0.0,2.4853801169590644,86.79245283018868,85.71428571428571,80.7017543859649,0.0,0.04232804232804233,0.14619883040935672,16.037735849056602,3.8941798941798944,14.285714285714285
VISC1,10.75268817204301,15.591397849462366,0.0,9.946236559139784,3.0913978494623655,0.0,3.225806451612903,0.0,5.376344086021505,0.0,0.0,2.1505376344086025,0.0,0.0,0.0,19.82758620689655,,32.432432432432435,28.749999999999996,,54.054054054054056,0.0,0.0,0.0,30.0,34.48275862068966,
AIp5,4.546658426767899,61.172419881698595,0.27368235190253376,22.124128189282246,3.3106736117241993,0.06179924075218504,2.9398781672110887,0.18539772225655515,17.127218151319855,0.21188311115034872,0.05297077778758718,2.2954003707954445,0.06179924075218504,0.14125540743356582,0.05297077778758718,5.412036368884399,22.58064516129032,13.288108539505187,72.81553398058253,67.74193548387096,77.41420590582602,1.3592233009708738,0.3030740366575263,0.9577015163607342,64.66019417475728,27.998268148361955,77.41935483870968
SSp-un5,0.7569875776397516,80.29891304347827,0.15527950310559005,3.7849378881987574,0.7375776397515528,0.0,0.019409937888198756,0.11645962732919254,3.202639751552795,0.019409937888198756,0.0,0.019409937888198756,0.0,0.019409937888198756,0.0,0.918540004834421,0.0,0.5128205128205128,97.43589743589743,75.0,84.61538461538461,0.0,0.145032632342277,0.5128205128205128,2.564102564102564,3.9883973894126177,12.5
BST,14.708945308291737,60.103422271698925,36.98782633676877,11.990519625094265,13.272524868028873,11.089165798829317,2.696879376593529,28.59913096563364,9.020720364850792,6.413617265773692,10.356591374295256,2.542464179265271,2.186950120300212,5.415305059791001,2.118720149387726,22.082810539523212,29.980582524271842,22.491764001197964,90.234375,77.32038834951457,75.23210542078466,75.390625,47.5831989006393,53.489068583408205,18.3349609375,15.00866344028201,17.339805825242717
LPO,8.092790299195993,63.4638196915777,27.876631079478052,6.801107156979043,6.880189798339265,4.046395149597997,0.7776459733755108,22.459470146302888,5.575326215895611,2.6360880453407143,3.7168841439304074,0.7249242124686964,0.6194806906550678,2.2802161592197177,0.5799393699749572,10.841121495327103,14.515366430260046,11.434108527131782,85.01628664495115,80.56737588652483,81.97674418604652,50.0,35.389408099688474,38.759689922480625,9.609120521172638,8.785046728971963,9.456264775413711
VISC4,4.075829383886256,61.011058451816744,0.0,9.320695102685624,2.4644549763033177,0.0,1.6429699842022119,0.0,6.2559241706161135,0.0,0.0,1.1058451816745656,0.0,0.0,0.0,4.0393578456758155,,17.627118644067796,60.46511627906976,,67.11864406779661,0.0,0.0,0.0,40.310077519379846,10.253754531330916,
SSp-ll4,0.6041975832096672,70.56391774432902,0.052999788000847994,1.6641933432266272,0.48759804960780156,0.0,0.0317998728005088,0.052999788000847994,1.3673945304218784,0.0,0.0,0.0317998728005088,0.0,0.0,0.0,0.6910019528316058,0.0,1.910828025477707,80.7017543859649,100.0,82.16560509554141,0.0,0.0751089079164789,0.0,5.263157894736842,1.9378098242451556,0.0
IIn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
AVPV,20.310478654592497,67.33505821474773,65.20051746442432,1.6170763260025873,17.39974126778784,18.111254851228978,0.45278137128072443,53.169469598965065,1.423027166882277,1.4877102199223804,16.752910737386806,0.45278137128072443,0.45278137128072443,1.3583441138421735,0.45278137128072443,25.840537944284343,27.77777777777778,28.000000000000004,85.6687898089172,81.54761904761905,88.0,89.171974522293,78.96253602305475,92.0,2.229299363057325,2.1133525456292026,2.2817460317460316
VISC5,3.1292866941015087,60.63100137174211,0.24862825788751716,7.501714677640603,1.594650205761317,0.0257201646090535,0.6430041152263375,0.14574759945130317,5.058299039780521,0.102880658436214,0.0257201646090535,0.43724279835390945,0.0,0.034293552812071325,0.0,2.6300904977375565,10.344827586206897,8.571428571428571,50.95890410958904,58.620689655172406,67.42857142857143,0.821917808219178,0.2403846153846154,1.3714285714285714,20.54794520547945,8.342760180995475,41.37931034482759
AIp6a,3.926585094549499,56.87430478309232,0.7563959955506118,24.204671857619577,2.647385984427141,0.27808676307007785,2.803114571746385,0.5339265850945495,17.04115684093437,0.6340378197997775,0.20022246941045607,1.957730812013348,0.25583982202447164,0.46718576195773087,0.18909899888765294,4.654801486407197,36.76470588235294,11.580882352941178,67.42209631728045,70.58823529411765,70.40441176470588,7.0821529745042495,0.9387834930569137,2.619485294117647,71.38810198300283,29.962839820066495,83.82352941176471
SF,1.8494897959183674,50.318877551020414,20.02551020408163,17.793367346938776,1.530612244897959,0.7653061224489796,0.8290816326530612,11.033163265306122,9.119897959183673,5.612244897959184,0.6377551020408163,0.701530612244898,0.5102040816326531,3.188775510204082,0.4464285714285714,3.041825095057034,3.821656050955414,4.659498207885305,82.75862068965517,55.095541401273884,51.25448028673835,41.37931034482759,21.926489226869457,31.54121863799283,44.827586206896555,18.124207858048162,28.02547770700637
MPO,17.82372143634385,73.49292709466812,55.13601741022851,3.917301414581066,16.953210010881392,14.787812840043527,1.120783460282916,47.47551686615887,3.373231773667029,2.5788900979325353,14.352557127312297,1.0772578890097932,1.0119695321001088,2.3939064200217626,0.9684439608269859,23.0678116671602,26.820603907637658,28.61111111111111,95.1159951159951,86.10617722518256,86.11111111111111,82.96703296703298,64.59875629256737,65.83333333333333,6.288156288156288,4.589872668048564,4.677323860272351
SSp-n4,0.814299900695134,81.4498510427011,0.014895729890764648,1.8867924528301887,0.7249255213505462,0.0,0.024826216484607744,0.014895729890764648,1.5590863952333665,0.009930486593843098,0.0,0.024826216484607744,0.0,0.009930486593843098,0.0,0.8900268227261643,0.0,1.3157894736842104,89.02439024390245,100.0,82.63157894736842,0.0,0.0182882223847842,0.5263157894736842,3.048780487804878,1.9141672762740796,66.66666666666666
SSp-ll5,0.56245434623813,77.41417092768444,0.12417823228634038,2.5054784514243975,0.547845142439737,0.007304601899196493,0.007304601899196493,0.11687363038714389,2.0452885317750185,0.0,0.007304601899196493,0.007304601899196493,0.0,0.0,0.0,0.7076806944706548,5.88235294117647,0.2915451895043732,97.40259740259741,94.11764705882352,81.63265306122449,1.2987012987012987,0.15097188148707302,0.0,1.2987012987012987,2.642007926023778,0.0
SSp-n5,0.8934072704867528,80.55298829328405,0.2541589648798521,4.882932840418977,0.8317929759704251,0.0,0.05391250770178681,0.2233518176216882,4.058841651263093,0.05391250770178681,0.0,0.04621072088724584,0.0,0.04621072088724584,0.0,1.0326034993785256,0.0,1.1041009463722398,93.10344827586206,87.87878787878788,83.1230283911672,0.0,0.27727316187015966,1.1041009463722398,6.0344827586206895,5.038722631226695,21.21212121212121
SSp-un6a,0.5768978628556444,75.70473318473843,0.03933394519470303,1.2717975612953978,0.5375639176609415,0.0,0.05244526025960403,0.03933394519470303,1.1537957257112887,0.03933394519470303,0.0,0.05244526025960403,0.0,0.03933394519470303,0.0,0.7100796674748875,0.0,4.123711340206185,93.18181818181817,100.0,90.72164948453609,0.0,0.05195704883962591,3.0927835051546393,9.090909090909092,1.5240734326290266,100.0
PS,15.273775216138327,76.80115273775216,39.19308357348703,5.3314121037463975,13.400576368876079,8.213256484149856,1.585014409221902,32.85302593659942,4.178674351585014,3.602305475504323,7.780979827089338,1.585014409221902,1.1527377521613833,3.170028818443804,1.1527377521613833,17.4484052532833,20.955882352941178,29.72972972972973,87.73584905660378,83.82352941176471,78.37837837837837,53.77358490566038,42.77673545966229,67.56756756756756,10.377358490566039,5.440900562851782,9.191176470588236
ADP,11.35483870967742,73.03225806451613,52.774193548387096,4.0,9.806451612903226,9.161290322580646,0.6451612903225806,43.483870967741936,3.741935483870968,3.225806451612903,8.38709677419355,0.6451612903225806,0.3870967741935484,3.096774193548387,0.3870967741935484,13.427561837455832,17.359413202933986,16.129032258064516,86.36363636363636,82.3960880195599,93.54838709677419,80.68181818181817,59.54063604240283,80.64516129032258,5.681818181818182,5.123674911660777,6.112469437652812
AVP,16.75734494015234,75.0816104461371,43.09031556039173,6.9640914036996735,14.907508161044614,10.772578890097932,1.5233949945593037,37.867247007616974,6.2023939064200215,4.352557127312296,10.01088139281828,1.5233949945593037,0.8705114254624592,4.134929270946682,0.8705114254624592,19.855072463768117,25.0,21.875,88.96103896103897,87.87878787878788,89.0625,64.28571428571429,50.43478260869565,62.5,9.090909090909092,8.26086956521739,10.1010101010101
MA,2.831769436997319,66.95710455764075,3.5355227882037537,33.52882037533512,2.2955764075067027,0.23458445040214476,0.7540214477211796,2.9323056300268093,27.563672922252007,1.675603217158177,0.217828418230563,0.7037533512064343,0.10053619302949061,1.5583109919571045,0.10053619302949061,3.428428428428428,6.6350710900473935,2.2488755622188905,81.06508875739645,82.93838862559242,82.2088955522239,8.284023668639055,4.37937937937938,4.997501249375312,26.627218934911244,41.16616616616617,47.39336492890995
SSp-ll6a,0.41512915129151295,76.90651906519065,0.06150061500615006,1.29920049200492,0.39975399753997537,0.007687576875768758,0.023062730627306273,0.03075030750307503,1.1300738007380073,0.03843788437884379,0.0,0.015375153751537515,0.007687576875768758,0.015375153751537515,0.0,0.5197920831667333,12.5,1.7751479289940828,96.29629629629629,50.0,86.98224852071006,1.8518518518518516,0.03998400639744103,2.9585798816568047,5.555555555555555,1.4694122351059575,62.5
MEPO,16.39344262295082,76.72131147540983,68.85245901639344,0.6557377049180327,14.426229508196723,12.786885245901638,0.0,55.40983606557377,0.6557377049180327,0.32786885245901637,12.131147540983607,0.0,0.0,0.32786885245901637,0.0,18.803418803418804,18.571428571428573,0.0,88.0,80.47619047619048,100.0,78.0,72.22222222222221,50.0,0.0,0.8547008547008548,0.4761904761904762
OV,17.77777777777778,55.55555555555556,46.666666666666664,2.2222222222222223,8.88888888888889,8.88888888888889,2.2222222222222223,42.22222222222222,2.2222222222222223,2.2222222222222223,8.88888888888889,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,16.0,19.047619047619047,100.0,50.0,90.47619047619048,100.0,50.0,76.0,100.0,12.5,4.0,4.761904761904762
mfb,6.152125279642058,74.60850111856824,22.14765100671141,19.12751677852349,5.592841163310962,2.796420581655481,1.6778523489932886,19.910514541387027,15.436241610738255,4.697986577181208,2.796420581655481,1.5659955257270695,0.8948545861297539,4.586129753914989,0.8948545861297539,7.496251874062969,12.626262626262626,8.771929824561402,90.9090909090909,89.8989898989899,80.7017543859649,45.45454545454545,26.686656671664167,24.561403508771928,27.27272727272727,20.689655172413794,21.21212121212121
VISC6a,2.407392396854989,60.452297965469725,0.0891626813649996,7.530193726189512,1.5481883764286295,0.024317094917727163,0.6646672610845424,0.06484558644727244,5.641566020912701,0.048634189835454325,0.024317094917727163,0.42149631190727077,0.01621139661181811,0.048634189835454325,0.01621139661181811,2.5610083132207024,27.27272727272727,8.826695371367062,64.3097643097643,72.72727272727273,74.91926803013995,1.0101010101010102,0.10726736390453205,0.6458557588805167,27.609427609427613,9.332260659694288,54.54545454545454
SSp-n6a,0.8562691131498471,77.391874180865,0.05242463958060288,1.852337265181302,0.799475753604194,0.0,0.03058103975535168,0.043687199650502405,1.6906946264744431,0.021843599825251202,0.0,0.03058103975535168,0.0,0.01747487986020096,0.0,1.0330228619813717,0.0,1.650943396226415,93.36734693877551,83.33333333333334,91.27358490566037,0.0,0.056449336720293536,1.179245283018868,3.571428571428571,2.18458933107536,41.66666666666667
VISC6b,2.0228671943711523,54.79331574318381,0.08795074758135445,8.179419525065963,1.3192612137203166,0.0,0.5277044854881267,0.0,4.661389621811785,0.08795074758135445,0.0,0.3518029903254178,0.0,0.0,0.0,2.4077046548956664,0.0,6.451612903225806,65.21739130434783,0.0,56.98924731182796,0.0,0.0,1.0752688172043012,26.08695652173913,8.507223113964688,100.0
FS,1.5352097007453553,46.44565580153521,1.4350873289576147,6.318834130604071,1.257092001334965,0.0556235398820781,0.16687061964623429,1.1013460896651461,4.39425965068417,0.33374123929246857,0.0556235398820781,0.14462120369340303,0.04449883190566248,0.25586828345755924,0.04449883190566248,2.7065868263473054,3.875968992248062,2.640845070422535,81.88405797101449,76.74418604651163,69.54225352112677,3.6231884057971016,2.37125748502994,5.28169014084507,10.869565217391305,9.461077844311378,23.25581395348837
int,7.270323859881031,40.3172504957039,10.508922670191673,9.253139458030404,4.7257105089226705,1.6523463317911435,1.2227362855254462,7.13813615333774,5.684071381361534,2.7098479841374754,1.4210178453403834,0.8592200925313946,0.5948446794448117,2.081956378056841,0.4626569729015202,11.721311475409836,15.723270440251572,13.214285714285715,65.0,67.9245283018868,61.42857142857143,22.727272727272727,17.704918032786885,29.28571428571429,16.818181818181817,14.098360655737704,25.78616352201258
fx,8.46233230134159,56.08875128998968,27.812177502579978,8.04953560371517,6.398348813209494,3.508771929824561,0.9803921568627451,21.620227038183696,6.243550051599587,3.973168214654283,2.941176470588235,0.8771929824561403,0.5159958720330238,3.4571723426212593,0.5159958720330238,11.40754369825207,12.615955473098332,12.179487179487179,75.60975609756098,77.73654916512059,77.56410256410257,41.46341463414634,38.546458141674336,49.358974358974365,11.585365853658537,11.131554737810488,14.285714285714285
fi,0.84985835694051,22.47403210576015,16.525023607176582,5.193578847969783,0.28328611898017,0.18885741265344666,0.0,3.1161473087818696,2.644003777148253,1.8885741265344664,0.09442870632672333,0.0,0.0,0.84985835694051,0.0,1.2605042016806722,1.1428571428571428,0.0,33.33333333333333,18.857142857142858,50.90909090909091,22.22222222222222,13.865546218487395,36.36363636363637,0.0,11.76470588235294,11.428571428571429
fiber tracts,10.261120587849364,41.451253116388926,12.92481301666448,7.4662117832305475,5.550452696496523,2.4537462275291957,2.0338538249573546,8.94895682981236,4.986222280540612,2.2831649389843856,1.8107859860910642,1.4040152210995933,0.4986222280540612,1.6664479727069939,0.38052748983073087,13.390313390313391,18.98477157360406,27.240773286467483,54.0920716112532,69.23857868020305,66.78383128295255,23.91304347826087,21.58911047799937,30.579964850615116,19.82097186700767,12.029123140234251,17.66497461928934
och,5.88235294117647,15.686274509803921,13.725490196078432,0.0,5.88235294117647,5.88235294117647,0.0,7.8431372549019605,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,37.5,42.857142857142854,,100.0,57.14285714285714,,100.0,50.0,,0.0,0.0,0.0
V3,4.938811188811189,12.543706293706295,10.358391608391608,2.9283216783216783,3.212412587412587,2.7534965034965038,1.4641608391608392,4.873251748251748,2.272727272727273,1.7263986013986012,2.513111888111888,1.4423076923076923,1.2893356643356644,1.5515734265734267,1.2674825174825175,25.609756097560975,26.582278481012654,50.0,65.04424778761062,47.04641350210971,77.61194029850746,55.75221238938053,38.850174216027874,58.95522388059702,29.646017699115045,18.118466898954704,16.666666666666664
AIp6b,9.375,47.24264705882353,2.941176470588235,30.14705882352941,6.985294117647059,1.2867647058823528,7.169117647058823,2.2058823529411766,18.198529411764707,2.5735294117647056,0.9191176470588236,5.88235294117647,1.2867647058823528,2.2058823529411766,0.9191176470588236,14.785992217898833,43.75,23.78048780487805,74.50980392156863,75.0,60.36585365853659,13.725490196078432,4.669260700389105,8.536585365853659,76.47058823529412,38.52140077821012,87.5
SSp-un6b,0.6944444444444444,70.13888888888889,0.0,1.0416666666666665,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,
act,1.8699186991869918,31.21951219512195,1.3821138211382114,5.772357723577236,1.3821138211382114,0.16260162601626016,0.24390243902439024,0.8130081300813009,2.8455284552845526,0.4878048780487805,0.08130081300813008,0.16260162601626016,0.08130081300813008,0.24390243902439024,0.0,4.427083333333334,11.76470588235294,4.225352112676056,73.91304347826086,58.82352941176471,49.29577464788733,8.695652173913043,2.604166666666667,8.450704225352112,13.043478260869565,9.114583333333332,35.294117647058826
TRS,2.3255813953488373,49.28443649373882,20.39355992844365,25.313059033989266,1.1627906976744187,0.9838998211091234,1.2522361359570662,11.717352415026834,13.148479427549194,7.0661896243291595,0.8050089445438283,0.4472271914132379,0.26833631484794274,4.382826475849732,0.26833631484794274,2.35934664246824,4.824561403508771,4.946996466431095,50.0,57.45614035087719,51.9434628975265,42.30769230769231,23.77495462794918,27.915194346289752,53.84615384615385,26.678765880217785,34.64912280701755
VLPO,2.197802197802198,58.84115884115884,37.162837162837164,2.4975024975024978,2.097902097902098,1.6983016983016983,0.3996003996003996,28.271728271728268,2.197802197802198,0.999000999000999,1.6983016983016983,0.3996003996003996,0.3996003996003996,0.999000999000999,0.3996003996003996,3.5653650254668934,4.56989247311828,16.0,95.45454545454545,76.0752688172043,88.0,77.27272727272727,48.04753820033956,40.0,18.181818181818183,3.7351443123938877,2.6881720430107525
SSp-bfd1,3.50076103500761,29.611180296111804,0.04151100041511,9.256953092569532,1.1069600110696,0.0,1.2453300124533,0.04151100041511,5.3964300539643,0.01383700013837,0.0,0.77487200774872,0.0,0.01383700013837,0.0,3.7383177570093453,0.0,13.452914798206278,31.620553359683797,100.0,58.29596412556054,0.0,0.14018691588785046,0.14947683109118087,35.573122529644266,18.22429906542056,33.33333333333333
SSp-n6b,1.7013232514177694,72.96786389413988,0.0,0.945179584120983,1.4177693761814745,0.0,0.0945179584120983,0.0,0.945179584120983,0.0,0.0,0.0945179584120983,0.0,0.0,0.0,1.9430051813471503,,10.0,83.33333333333334,,100.0,0.0,0.0,0.0,5.555555555555555,1.2953367875647668,
MPN,43.410641200545705,83.01045929968167,72.8512960436562,5.684402000909505,41.882673942701224,38.57207821737153,3.365165984538426,66.58481127785358,5.302410186448386,5.084129149613461,37.617098681218735,3.2560254661209638,3.2378353797180535,4.829467939972715,3.1377899045020468,50.45469486140024,52.94631710362048,59.199999999999996,96.48020113136391,91.39825218476904,93.28,88.85397024931909,80.21255615207625,89.44,7.751937984496124,6.38764106497206,6.978776529338328
SSp-bfd2/3,1.0280984534959703,56.93748638640819,0.01306904813766064,4.192986277499456,0.6665214550206927,0.0,0.2896972337181442,0.010890873448050535,2.6443040731866696,0.004356349379220214,0.0,0.20257024613373992,0.0,0.002178174689610107,0.0,1.17061973986228,0.0,6.909090909090909,64.83050847457628,83.33333333333334,63.06493506493507,0.0,0.019127773527161437,0.1038961038961039,28.177966101694917,4.644223412394798,33.33333333333333
EPv,6.619561175158051,48.500061980909884,2.590802032973844,32.64534523366803,5.200198338911615,0.4462625511342506,5.063840337176149,1.964794843188298,23.360604933680428,1.146646832775505,0.38428164125449366,4.1775133258956245,0.2913102764348581,0.942109830172307,0.26651791248295525,10.722044728434504,17.22488038277512,15.511676476172395,78.55805243445693,75.83732057416267,71.55876210366432,6.741573033707865,4.05111821086262,3.5124359217771026,76.49812734082397,48.16613418530352,44.25837320574163
SSp-ll6b,0.2762430939226519,83.42541436464089,0.0,0.8287292817679558,0.2762430939226519,0.0,0.0,0.0,0.8287292817679558,0.0,0.0,0.0,0.0,0.0,0.0,0.33112582781456956,,0.0,100.0,,100.0,0.0,0.0,0.0,0.0,0.9933774834437087,
PVpo,35.92356687898089,69.93630573248407,59.745222929936304,5.859872611464969,34.77707006369427,30.700636942675157,4.713375796178345,51.59235668789809,5.477707006369427,5.35031847133758,29.936305732484076,4.45859872611465,4.3312101910828025,4.968152866242039,4.076433121019108,49.72677595628415,51.385927505330486,80.43478260869566,96.80851063829788,86.35394456289978,93.47826086956522,85.46099290780141,73.77049180327869,91.30434782608695,13.120567375886525,7.832422586520947,8.955223880597014
