,% Esr1,% PR,% Prlr,% Oxtr,% Esr1_AND_PR,% Esr1_AND_Prlr,% Esr1_AND_Oxtr,% PR_AND_Prlr,% PR_AND_Oxtr,% Prlr_AND_Oxtr,% Esr1_AND_PR_AND_Prlr,% Esr1_AND_PR_AND_Oxtr,% Esr1_AND_Prlr_AND_Oxtr,% PR_AND_Prlr_AND_Oxtr,% all,% Esr1_given_PR,% Esr1_given_Prlr,% Esr1_given_Oxtr,% PR_given_Esr1,% PR_given_Prlr,% PR_given_Oxtr,% Prlr_given_Esr1,% Prlr_given_PR,% Prlr_given_Oxtr,% Oxtr_given_Esr1,% Oxtr_given_PR,% Oxtr_given_Prlr
RSPagl5,0.4147495301665478,68.12261032985548,0.34994491607802475,3.181906551746484,0.3693863003045817,0.0064804614088523095,0.051843691270818476,0.3045816862160586,2.274641954507161,0.04536322986196617,0.0064804614088523095,0.051843691270818476,0.0,0.03888276845311386,0.0,0.5422374429223744,1.8518518518518516,1.6293279022403258,89.0625,87.03703703703704,71.4867617107943,1.5625,0.44710806697108063,1.4256619144602851,12.5,3.339041095890411,12.962962962962962
NLL,0.205620287868403,58.53324194653873,10.075394105551748,0.205620287868403,0.1370801919122687,0.1370801919122687,0.06854009595613435,6.305688827964359,0.1370801919122687,0.1370801919122687,0.1370801919122687,0.06854009595613435,0.06854009595613435,0.06854009595613435,0.06854009595613435,0.234192037470726,1.3605442176870748,33.33333333333333,66.66666666666666,62.585034013605444,66.66666666666666,66.66666666666666,10.772833723653395,66.66666666666666,33.33333333333333,0.234192037470726,1.3605442176870748
VISl1,1.89873417721519,40.12658227848101,0.0,23.417721518987342,1.3924050632911391,0.0,1.5189873417721518,0.0,12.531645569620252,0.0,0.0,1.3924050632911391,0.0,0.0,0.0,3.4700315457413247,,6.486486486486487,73.33333333333333,,53.51351351351351,0.0,0.0,0.0,80.0,31.230283911671926,
ENTl1,2.2332506203473943,56.82382133995038,0.1772421127259837,17.263381779510812,0.6026231832683445,0.07089684509039348,0.28358738036157394,0.0,13.080467919177597,0.03544842254519674,0.0,0.14179369018078697,0.0,0.0,0.0,1.0605115408608858,40.0,1.642710472279261,26.984126984126984,0.0,75.7700205338809,3.1746031746031744,0.0,0.20533880903490762,12.698412698412698,23.019338739862757,20.0
ENTm5,0.8519365780547449,83.2925771081486,2.5715863374615444,20.698903526070836,0.7809418632168494,0.023664904945965133,0.1419894296757908,2.161394651731482,18.143093791906605,0.21298414451368622,0.023664904945965133,0.12621282637848072,0.007888301648655045,0.18143093791906603,0.007888301648655045,0.9375887868169335,0.9202453987730062,0.6859756097560976,91.66666666666666,84.04907975460122,87.65243902439023,2.7777777777777777,2.5949427029074723,1.0289634146341464,16.666666666666664,21.782365754332798,8.282208588957054
VISpor4,0.32017075773745995,52.934898612593386,0.0,5.869797225186766,0.32017075773745995,0.0,0.0,0.0,3.4151547491995733,0.0,0.0,0.0,0.0,0.0,0.0,0.6048387096774194,,0.0,100.0,,58.18181818181818,0.0,0.0,0.0,0.0,6.451612903225806,
VISpor5,0.2466091245376079,63.76607363043861,0.36991368680641185,5.090716927954906,0.1937643121366919,0.0,0.017614937466971993,0.31706887440549586,3.2235335564558745,0.05284481240091598,0.0,0.0,0.0,0.05284481240091598,0.0,0.30386740331491713,0.0,0.34602076124567477,78.57142857142857,85.71428571428571,63.32179930795848,0.0,0.49723756906077343,1.0380622837370241,7.142857142857142,5.05524861878453,14.285714285714285
ENTl2,1.4038348659753472,67.62864410095871,0.5282723537468206,33.38387791038936,1.0369790647622774,0.0635883388769321,0.5820778712580709,0.430444140090002,26.956564273136372,0.18587360594795538,0.05380551751125025,0.5429465857953434,0.024457053414204656,0.14674232048522795,0.024457053414204656,1.5333429769998554,12.037037037037036,1.7435897435897436,73.86759581881533,81.48148148148148,80.74725274725274,4.529616724738676,0.6364819904527702,0.5567765567765568,41.46341463414634,39.85968465210473,35.18518518518518
RSPd5,0.3840148542009537,67.7722918512892,0.9072878423429126,2.878001434780774,0.27429632442925267,0.0253196607165464,0.0379794910748196,0.8186690298350002,2.0930919525678355,0.063299151791366,0.0126598303582732,0.021099717263788665,0.016879773811030934,0.0506393214330928,0.008439886905515467,0.4047322540473225,2.7906976744186047,1.3196480938416422,71.42857142857143,90.23255813953487,72.72727272727273,6.593406593406594,1.207970112079701,2.1994134897360706,9.89010989010989,3.088418430884184,6.976744186046512
VISl2/3,0.7651363938789089,68.08050565535595,0.0332667997338656,9.68063872255489,0.6154357950765137,0.0,0.41583499667332,0.0332667997338656,6.004657351962741,0.0332667997338656,0.0,0.34930139720558884,0.0,0.0332667997338656,0.0,0.9039824089909603,0.0,4.29553264604811,80.43478260869566,100.0,62.02749140893471,0.0,0.048863913999511364,0.3436426116838488,54.347826086956516,8.819936476911801,100.0
ENTl3,0.6018258785127761,65.79792931096037,0.1938083337583516,35.96164635079309,0.5304228081807517,0.005100219309430306,0.3723160095884123,0.15810679859233948,28.357219360432502,0.08160350895088489,0.005100219309430306,0.3519151323506911,0.005100219309430306,0.07140307033202428,0.005100219309430306,0.8061390589876753,2.631578947368421,1.0353141398383208,88.13559322033898,81.57894736842105,78.85406325343924,0.847457627118644,0.24029145027517246,0.22691816763579634,61.86440677966102,43.097434307418034,42.10526315789473
VISpl6a,0.24330900243309003,76.7639902676399,0.06082725060827251,3.7712895377128954,0.18248175182481752,0.0,0.0,0.06082725060827251,3.0413625304136254,0.0,0.0,0.0,0.0,0.0,0.0,0.2377179080824089,0.0,0.0,75.0,100.0,80.64516129032258,0.0,0.07923930269413629,0.0,0.0,3.9619651347068143,0.0
sV,4.411764705882353,5.357142857142857,0.7352941176470588,0.10504201680672269,0.42016806722689076,0.10504201680672269,0.10504201680672269,0.31512605042016806,0.10504201680672269,0.10504201680672269,0.10504201680672269,0.10504201680672269,0.10504201680672269,0.10504201680672269,0.10504201680672269,7.8431372549019605,14.285714285714285,100.0,9.523809523809524,42.857142857142854,100.0,2.380952380952381,5.88235294117647,100.0,2.380952380952381,1.9607843137254901,14.285714285714285
ENTl5,0.5789818658509941,66.61022503823465,0.5079746558881364,19.07362901463841,0.4642779112956085,0.032772558444395895,0.16932488529604545,0.4041948874808827,14.693030369237492,0.25125628140703515,0.02731046537032991,0.16386279222197947,0.016386279222197948,0.22394581603670527,0.016386279222197948,0.6970069700697007,6.451612903225806,0.8877434135166093,80.18867924528303,79.56989247311827,77.03321878579611,5.660377358490567,0.6068060680606806,1.3172966781214204,29.245283018867923,22.058220582205823,49.46236559139785
VISp6a,0.1532979781239642,78.40155783891282,0.04143188597944979,1.926582698044415,0.1325820351342393,0.0,0.008286377195889956,0.03728869738150481,1.5951276102088168,0.008286377195889956,0.0,0.008286377195889956,0.0,0.004143188597944978,0.0,0.16910637848121332,0.0,0.43010752688172044,86.48648648648648,90.0,82.79569892473118,0.0,0.04756116894784125,0.43010752688172044,5.405405405405405,2.034561116102098,20.0
ENTm6,1.1480889405609649,81.22365935183839,0.6830402557767766,12.483650632175555,1.1044906263624472,0.014532771399505885,0.3487865135881413,0.6103763987792472,10.986775178026448,0.15986048539456474,0.014532771399505885,0.33425374218863535,0.014532771399505885,0.15986048539456474,0.014532771399505885,1.3598139202003936,2.127659574468085,2.7939464493597206,96.20253164556962,89.36170212765957,88.0093131548312,1.2658227848101267,0.7514761137949544,1.2805587892898718,30.37974683544304,13.526570048309178,23.404255319148938
RSPagl6a,0.17968502272487052,57.076418983194166,0.1691153155057605,1.722862276714935,0.11626677941021034,0.0,0.0,0.1691153155057605,1.2472254518549835,0.06341824331466019,0.0,0.0,0.0,0.06341824331466019,0.0,0.2037037037037037,0.0,0.0,64.70588235294117,100.0,72.39263803680981,0.0,0.2962962962962963,3.6809815950920246,0.0,2.185185185185185,37.5
TRN,1.1780297452510675,44.13193933146812,31.05580915918127,0.2208805772345752,0.7362685907819172,0.6920924753350022,0.0,19.157708732145487,0.13252834634074512,0.044176115446915035,0.5301133853629805,0.0,0.0,0.02945074363127669,0.0,1.668335001668335,2.2285443338074917,0.0,62.5,61.68800379326696,60.0,58.75,43.41007674341007,20.0,0.0,0.3003003003003003,0.1422475106685633
RSPd6a,0.36552877764698594,60.61582305929001,0.27259773248249797,1.6170001858620904,0.27259773248249797,0.024781612043863453,0.03097701505482932,0.21683910538380521,1.2081035871383432,0.07434483613159036,0.006195403010965863,0.01858620903289759,0.01858620903289759,0.05575862709869277,0.006195403010965863,0.44971381847914965,9.090909090909092,1.9157088122605364,74.57627118644068,79.54545454545455,74.71264367816092,6.779661016949152,0.35772690106295996,4.597701149425287,8.47457627118644,1.9930498773507765,27.27272727272727
ENTl6a,1.440329218106996,72.51714677640604,0.8779149519890261,11.49519890260631,1.289437585733882,0.102880658436214,0.5486968449931412,0.644718792866941,8.614540466392318,0.5898491083676268,0.08916323731138547,0.5075445816186557,0.08916323731138547,0.41838134430727025,0.07544581618655694,1.7781140641256028,11.71875,4.77326968973747,89.52380952380953,73.4375,74.94033412887828,7.142857142857142,0.8890570320628014,5.13126491646778,38.095238095238095,11.879315236924242,67.1875
VISl4,0.46545810877021065,80.05879470847623,0.02449779519843214,3.576678098971093,0.4164625183733464,0.0,0.02449779519843214,0.02449779519843214,2.939735423811857,0.0,0.0,0.02449779519843214,0.0,0.0,0.0,0.5201958384332925,0.0,0.684931506849315,89.47368421052632,100.0,82.1917808219178,0.0,0.03059975520195838,0.0,5.263157894736842,3.6719706242350063,0.0
HPF,9.322625698324021,45.04189944134078,1.0125698324022345,16.689944134078214,5.097765363128492,0.20949720670391062,7.36731843575419,0.5586592178770949,8.938547486033519,0.13966480446927373,0.10474860335195531,4.539106145251397,0.034916201117318434,0.06983240223463687,0.034916201117318434,11.317829457364342,20.689655172413794,44.14225941422594,54.68164794007491,55.172413793103445,53.55648535564853,2.247191011235955,1.2403100775193798,0.8368200836820083,79.02621722846442,19.844961240310077,13.793103448275861
Pa4,0.0,62.857142857142854,5.714285714285714,8.571428571428571,0.0,0.0,0.0,5.714285714285714,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,,9.090909090909092,0.0,,13.636363636363635,0.0
ec,2.7238894607649065,58.999128988835224,1.821205162720722,13.40565365428775,1.947897695779555,0.17420223295589518,0.9897854145221315,1.195660780742735,9.731570195581597,0.8472563148309447,0.14252909969118696,0.7918283316177053,0.12669253305883285,0.585952965397102,0.1029376831103017,3.3015702590256346,9.565217391304348,7.383343177790904,71.51162790697676,65.65217391304347,72.59303012404017,6.395348837209303,2.0265736142799624,6.3201417601890135,36.337209302325576,16.49443027781506,46.52173913043478
VISl5,0.264026402640264,80.6930693069307,0.21452145214521454,4.917491749174918,0.23102310231023102,0.0,0.0165016501650165,0.19801980198019803,3.6468646864686467,0.0,0.0,0.0165016501650165,0.0,0.0,0.0,0.28629856850715746,0.0,0.33557046979865773,87.5,92.3076923076923,74.16107382550335,0.0,0.245398773006135,0.0,6.25,4.519427402862986,0.0
VISpl6b,0.0,88.67924528301887,0.9433962264150944,0.9433962264150944,0.0,0.0,0.0,0.9433962264150944,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,,1.0638297872340425,0.0,,1.0638297872340425,0.0
AT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,
SAG,0.0,50.48543689320388,1.9417475728155338,1.4563106796116505,0.0,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,1.9230769230769231,0.0,,0.0,0.0
VISpor6a,0.4795486600846262,68.80112834978843,0.0,1.7489421720733427,0.2820874471086037,0.0,0.028208744710860365,0.0,1.1847672778561353,0.0,0.0,0.028208744710860365,0.0,0.0,0.0,0.4100041000410004,,1.6129032258064515,58.82352941176471,,67.74193548387096,0.0,0.0,0.0,5.88235294117647,1.7220172201722017,
VISli2/3,0.9787928221859705,54.60848287112561,0.0,10.725938009787928,0.6525285481239804,0.0,0.3262642740619902,0.0,6.158238172920065,0.0,0.0,0.28548123980424145,0.0,0.0,0.0,1.194921583271098,,3.041825095057034,66.66666666666666,,57.414448669201526,0.0,0.0,0.0,33.33333333333333,11.277072442120986,
POST,0.2571500250878073,69.14826894129453,0.9909683893627697,2.4460612142498745,0.1254390366281987,0.1066231811339689,0.11289513296537881,0.8090817862518815,1.8376818866031108,0.1818866031108881,0.05644756648268941,0.06899147014550928,0.09407927747114903,0.11289513296537881,0.05644756648268941,0.18140589569160998,10.759493670886076,4.615384615384616,48.78048780487805,81.64556962025317,75.12820512820512,41.46341463414634,1.1700680272108843,7.435897435897436,43.90243902439025,2.6575963718820863,18.354430379746837
PRE,0.19280744404392658,64.00368849023388,5.935116103613044,3.202280157599128,0.016765864699471875,0.008382932349735937,0.008382932349735937,4.878866627546316,2.5148797049207814,0.30178556459049377,0.0,0.008382932349735937,0.0,0.2766367675412859,0.0,0.02619515389652914,0.14124293785310735,0.2617801047120419,8.695652173913043,82.20338983050848,78.53403141361257,4.3478260869565215,7.62278978388998,9.424083769633508,4.3478260869565215,3.9292730844793713,5.084745762711865
dscp,6.9306930693069315,40.5940594059406,21.782178217821784,12.871287128712872,3.9603960396039604,1.9801980198019802,2.9702970297029703,11.881188118811881,7.920792079207921,2.9702970297029703,0.9900990099009901,2.9702970297029703,0.9900990099009901,2.9702970297029703,0.9900990099009901,9.75609756097561,9.090909090909092,23.076923076923077,57.14285714285714,54.54545454545454,61.53846153846154,28.57142857142857,29.268292682926827,23.076923076923077,42.857142857142854,19.51219512195122,13.636363636363635
VISli1,4.301075268817205,24.731182795698924,0.0,26.61290322580645,0.5376344086021506,0.0,0.2688172043010753,0.0,9.946236559139784,0.0,0.0,0.2688172043010753,0.0,0.0,0.0,2.1739130434782608,,1.0101010101010102,12.5,,37.37373737373738,0.0,0.0,0.0,6.25,40.21739130434783,
moV,2.127659574468085,29.78723404255319,14.893617021276595,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.857142857142854,,0.0,21.428571428571427,,0.0,0.0,0.0
mtg,1.477832512315271,46.30541871921182,23.15270935960591,11.330049261083744,1.477832512315271,0.9852216748768473,0.0,12.31527093596059,4.926108374384237,4.433497536945813,0.9852216748768473,0.0,0.0,3.4482758620689653,0.0,3.1914893617021276,4.25531914893617,0.0,100.0,53.191489361702125,43.47826086956522,66.66666666666666,26.595744680851062,39.130434782608695,0.0,10.638297872340425,19.148936170212767
PBG,0.0,52.800000000000004,1.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0,,,1.5151515151515151,,,0.0,0.0
VISli4,0.41981528127623846,70.86481947942906,0.0,3.6104114189756507,0.33585222502099077,0.0,0.08396305625524769,0.0,2.434928631402183,0.0,0.0,0.08396305625524769,0.0,0.0,0.0,0.47393364928909953,,2.3255813953488373,80.0,,67.44186046511628,0.0,0.0,0.0,20.0,3.4360189573459716,
VISl6a,0.3656658968437259,77.67513471901462,0.0962278675904542,1.8668206312548115,0.30792917628945343,0.0,0.057736720554272515,0.057736720554272515,1.4819091608929946,0.01924557351809084,0.0,0.03849114703618168,0.0,0.01924557351809084,0.0,0.39643211100099107,0.0,3.0927835051546393,84.21052631578947,60.0,79.38144329896907,0.0,0.07433102081268583,1.0309278350515463,15.789473684210526,1.9078295341922697,20.0
VISp6b,0.08010680907877168,76.84913217623497,0.08010680907877168,1.1214953271028036,0.0267022696929239,0.0,0.0,0.08010680907877168,0.8544726301735648,0.0267022696929239,0.0,0.0,0.0,0.0267022696929239,0.0,0.03474635163307853,0.0,0.0,33.33333333333333,100.0,76.19047619047619,0.0,0.10423905489923557,2.380952380952381,0.0,1.111883252258513,33.33333333333333
VISpor6b,2.5236593059936907,66.8769716088328,0.0,1.2618296529968454,0.9463722397476341,0.0,0.31545741324921134,0.0,0.9463722397476341,0.0,0.0,0.31545741324921134,0.0,0.0,0.0,1.4150943396226416,,25.0,37.5,,75.0,0.0,0.0,0.0,12.5,1.4150943396226416,
scwm,3.2263862676372788,73.20931068571942,0.10784578053383662,2.489440100656062,2.821964590635391,0.0,0.10784578053383662,0.0988586321560169,1.9861597914981575,0.04493574188909859,0.0,0.10784578053383662,0.0,0.04493574188909859,0.0,3.854652590228333,0.0,4.332129963898916,87.46518105849582,91.66666666666666,79.78339350180505,0.0,0.1350356002946231,1.8050541516245486,3.3426183844011144,2.71298796955561,41.66666666666667
VISli5,0.3409090909090909,74.24242424242425,0.1893939393939394,4.583333333333333,0.30303030303030304,0.0,0.03787878787878788,0.11363636363636363,2.9166666666666665,0.0,0.0,0.03787878787878788,0.0,0.0,0.0,0.40816326530612246,0.0,0.8264462809917356,88.88888888888889,60.0,63.63636363636363,0.0,0.15306122448979592,0.0,11.11111111111111,3.9285714285714284,0.0
PERI2/3,0.8550407635712866,57.14853847683437,0.0795386756810499,30.940544839928414,0.7556174189699741,0.0,0.6760787432889243,0.019884668920262475,21.177172400079538,0.059654006760787436,0.0,0.5965400676078744,0.0,0.019884668920262475,0.0,1.3221990257480862,0.0,2.185089974293059,88.37209302325581,25.0,68.44473007712082,0.0,0.03479471120389701,0.1928020565552699,79.06976744186046,37.05636743215031,75.0
VISl6b,0.6756756756756757,77.02702702702703,0.22522522522522523,1.1261261261261262,0.22522522522522523,0.0,0.0,0.11261261261261261,1.0135135135135136,0.11261261261261261,0.0,0.0,0.0,0.11261261261261261,0.0,0.29239766081871343,0.0,0.0,33.33333333333333,50.0,90.0,0.0,0.14619883040935672,10.0,0.0,1.3157894736842104,50.0
cst,0.8528784648187633,40.298507462686565,19.616204690831555,0.0,0.0,0.0,0.0,14.498933901918976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.91304347826086,,0.0,35.978835978835974,,0.0,0.0,0.0
dhc,0.14184397163120568,52.31678486997636,0.3309692671394799,2.1749408983451537,0.02364066193853428,0.0,0.0,0.14184397163120568,0.9456264775413712,0.0,0.0,0.0,0.0,0.0,0.0,0.045187528242205156,0.0,0.0,16.666666666666664,42.857142857142854,43.47826086956522,0.0,0.27112516945323095,0.0,0.0,1.807501129688206,0.0
or,0.64012627148369,64.70536653805682,0.20168361978253244,2.069449316029463,0.5349000350754122,0.008768853034023149,0.0526131182041389,0.07891967730620834,1.2188705717292179,0.0526131182041389,0.0,0.04384426517011575,0.0,0.035075412136092596,0.0,0.8266702805258165,4.3478260869565215,2.5423728813559325,83.56164383561644,39.130434782608695,58.89830508474576,1.36986301369863,0.12196774630708768,2.5423728813559325,8.21917808219178,1.8837240818539096,26.08695652173913
alv,2.432468754199704,49.32132777852439,3.0103480714957667,14.191640908480045,1.4111006585136407,0.5106840478430319,1.2363929579357613,1.881467544684854,8.802580298346996,1.0079290417954576,0.30909823948394033,0.7257089100927294,0.28222013170272814,0.7257089100927294,0.2015858083590915,2.861035422343324,16.964285714285715,8.712121212121213,58.011049723756905,62.5,62.02651515151515,20.994475138121548,3.8147138964577656,7.1022727272727275,50.82872928176796,17.847411444141688,33.482142857142854
PERI1,0.6395348837209303,61.337209302325576,0.05813953488372093,27.906976744186046,0.5813953488372093,0.0,0.3488372093023256,0.05813953488372093,20.058139534883722,0.05813953488372093,0.0,0.3488372093023256,0.0,0.05813953488372093,0.0,0.9478672985781991,0.0,1.25,90.9090909090909,100.0,71.875,0.0,0.09478672985781991,0.20833333333333334,54.54545454545454,32.70142180094787,100.0
ECT1,1.2546125461254614,45.018450184501845,0.0,28.70848708487085,0.44280442804428044,0.0,0.5904059040590406,0.0,15.867158671586715,0.0,0.0,0.44280442804428044,0.0,0.0,0.0,0.9836065573770493,,2.056555269922879,35.294117647058826,,55.26992287917738,0.0,0.0,0.0,47.05882352941176,35.24590163934426,
SUB,0.3365228673370094,66.4247486214726,1.2366201751540706,4.768083036003892,0.2675964969185858,0.00810898475510866,0.05270840090820629,0.8879338306843984,3.5922802465131367,0.06081738566331495,0.00810898475510866,0.05270840090820629,0.0,0.044599416153097635,0.0,0.4028566196667277,0.6557377049180327,1.1054421768707483,79.51807228915662,71.80327868852459,75.34013605442176,2.4096385542168677,1.3367515107123238,1.2755102040816326,15.66265060240964,5.408044924616981,4.918032786885246
VISpm2/3,0.6306807642366908,49.00760526803932,0.4080875533296235,9.367464292339085,0.5008347245409015,0.07419773696902245,0.333889816360601,0.35243925060285664,6.176961602671119,0.1669449081803005,0.07419773696902245,0.27824151363383415,0.05564830272676684,0.1483954739380449,0.05564830272676684,1.0219530658591975,18.181818181818183,3.564356435643564,79.41176470588235,86.36363636363636,65.94059405940594,11.76470588235294,0.7191521574564724,1.782178217821782,52.94117647058824,12.604087812263437,40.909090909090914
VISpm4,0.7455731593662628,68.08014911463187,0.4659832246039142,4.147250698974837,0.7455731593662628,0.2329916123019571,0.2329916123019571,0.4659832246039142,3.2618825722273996,0.27958993476234856,0.2329916123019571,0.2329916123019571,0.13979496738117428,0.27958993476234856,0.13979496738117428,1.0951403148528405,50.0,5.617977528089887,100.0,100.0,78.65168539325843,31.25,0.6844626967830253,6.741573033707865,31.25,4.791238877481177,60.0
VISpm1,0.6015037593984963,16.99248120300752,0.0,13.684210526315791,0.30075187969924816,0.0,0.15037593984962408,0.0,5.714285714285714,0.0,0.0,0.15037593984962408,0.0,0.0,0.0,1.7699115044247788,,1.098901098901099,50.0,,41.75824175824176,0.0,0.0,0.0,25.0,33.6283185840708,
Su3,0.6153846153846154,65.53846153846153,27.384615384615387,18.153846153846153,0.6153846153846154,0.6153846153846154,0.0,19.076923076923077,12.923076923076923,12.923076923076923,0.6153846153846154,0.0,0.0,9.230769230769232,0.0,0.9389671361502347,2.247191011235955,0.0,100.0,69.66292134831461,71.1864406779661,100.0,29.107981220657276,71.1864406779661,0.0,19.718309859154928,47.19101123595505
bsc,1.1682242990654206,29.672897196261683,10.74766355140187,1.1682242990654206,0.23364485981308408,0.23364485981308408,0.23364485981308408,4.205607476635514,0.9345794392523363,0.23364485981308408,0.23364485981308408,0.23364485981308408,0.23364485981308408,0.23364485981308408,0.23364485981308408,0.7874015748031495,2.1739130434782608,20.0,20.0,39.130434782608695,80.0,20.0,14.173228346456693,20.0,20.0,3.149606299212598,2.1739130434782608
fp,0.5298382598996095,66.21583937534858,0.2509760178471835,2.8443948689347462,0.37646402677077523,0.04182933630786392,0.13943112102621305,0.13943112102621305,1.8126045733407696,0.12548800892359174,0.027886224205242612,0.09760178471834914,0.04182933630786392,0.09760178471834914,0.027886224205242612,0.5685407454200885,16.666666666666664,4.901960784313726,71.05263157894737,55.55555555555556,63.725490196078425,7.894736842105263,0.21057064645188464,4.411764705882353,26.31578947368421,2.7374184038745,50.0
ECT2/3,1.94954128440367,43.86467889908257,0.21502293577981652,32.3394495412844,1.1324541284403669,0.0,1.548165137614679,0.08600917431192662,17.21616972477064,0.08600917431192662,0.0,0.974770642201835,0.0,0.028669724770642203,0.0,2.5816993464052285,0.0,4.787234042553192,58.08823529411765,40.0,53.23581560283688,0.0,0.19607843137254902,0.26595744680851063,79.41176470588235,39.248366013071895,40.0
TEa1,1.402688486265342,24.137931034482758,0.058445353594389245,19.812974868497953,0.4091174751607247,0.0,0.5260081823495032,0.058445353594389245,8.065458796025716,0.058445353594389245,0.0,0.4091174751607247,0.0,0.058445353594389245,0.0,1.694915254237288,0.0,2.6548672566371683,29.166666666666668,100.0,40.707964601769916,0.0,0.24213075060532688,0.2949852507374631,37.5,33.41404358353511,100.0
TEa2/3,1.746578218154337,38.40792677806701,0.19313124527668152,17.810059618775718,0.9824502477118146,0.02519103199261063,0.9908472583760181,0.058779074649424806,8.397010664203544,0.09236711730623898,0.008397010664203544,0.680157863800487,0.01679402132840709,0.02519103199261063,0.0,2.5579361609094886,13.043478260869565,5.563413484205563,56.25,30.434782608695656,47.14757190004715,1.4423076923076923,0.1530389156099694,0.5186232909005186,56.730769230769226,21.86270222999563,47.82608695652174
VISli6a,0.5053057099545225,76.35169277412834,0.15159171298635674,3.0823648307225873,0.5053057099545225,0.0,0.1010611419909045,0.15159171298635674,2.8802425467407784,0.05053057099545225,0.0,0.1010611419909045,0.0,0.05053057099545225,0.0,0.6618133686300464,0.0,3.278688524590164,100.0,100.0,93.44262295081968,0.0,0.1985440105890139,1.639344262295082,20.0,3.7723362011912642,33.33333333333333
CLI,0.7092198581560284,53.90070921985816,15.602836879432624,17.02127659574468,0.7092198581560284,0.7092198581560284,0.0,11.347517730496454,14.893617021276595,3.546099290780142,0.7092198581560284,0.0,0.0,2.8368794326241136,0.0,1.3157894736842104,4.545454545454546,0.0,100.0,72.72727272727273,87.5,100.0,21.052631578947366,20.833333333333336,0.0,27.631578947368425,22.727272727272727
PERI5,0.4304778303917348,64.6147223417994,0.38743004735256137,9.771846749892381,0.2582866982350409,0.04304778303917348,0.04304778303917348,0.2152389151958674,6.500215238915195,0.17219113215669393,0.0,0.0,0.04304778303917348,0.08609556607834697,0.0,0.39973351099267157,11.11111111111111,0.4405286343612335,60.0,55.55555555555556,66.51982378854625,10.0,0.3331112591605596,1.762114537444934,10.0,10.0599600266489,44.44444444444444
ECT5,0.651890482398957,58.587175536328076,0.2607561929595828,10.951760104302476,0.5215123859191656,0.023705108450871162,0.17778831338153372,0.17778831338153372,7.123385089486785,0.10667298802892024,0.023705108450871162,0.10667298802892024,0.011852554225435581,0.07111532535261349,0.011852554225435581,0.8901476835929597,9.090909090909092,1.6233766233766231,80.0,68.18181818181817,65.04329004329004,3.6363636363636362,0.30345943758850896,0.974025974025974,27.27272727272727,12.158608132712928,40.909090909090914
TEa4,0.8746846089150547,47.95626576955424,0.3027754415475189,9.941126997476871,0.5214465937762827,0.01682085786375105,0.2523128679562658,0.16820857863751051,4.726661059714045,0.10092514718250631,0.01682085786375105,0.16820857863751051,0.0,0.0672834314550042,0.0,1.0873377762188707,5.555555555555555,2.5380710659898478,59.61538461538461,55.55555555555556,47.54653130287648,1.9230769230769231,0.350754121360926,1.015228426395939,28.846153846153843,9.85619081024202,33.33333333333333
RSPagl6b,0.7662835249042145,48.148148148148145,0.0,0.8939974457215836,0.7662835249042145,0.0,0.1277139208173691,0.0,0.6385696040868455,0.0,0.0,0.1277139208173691,0.0,0.0,0.0,1.5915119363395225,,14.285714285714285,100.0,,71.42857142857143,0.0,0.0,0.0,16.666666666666664,1.3262599469496021,
RSPv2/3,0.4052303964573673,61.87909930233529,0.22976981242428038,2.130592806116055,0.3175001044408238,0.004177632953168735,0.012532898859506203,0.2172369135647742,1.5457241926724319,0.004177632953168735,0.004177632953168735,0.012532898859506203,0.004177632953168735,0.004177632953168735,0.004177632953168735,0.5130974885228193,1.8181818181818181,0.5882352941176471,78.35051546391753,94.54545454545455,72.54901960784314,1.0309278350515463,0.351066702673508,0.19607843137254902,3.0927835051546393,2.497974615176884,1.8181818181818181
RSPv5,0.26163839769036445,71.53554673403103,0.754841814026224,1.9156742451581859,0.21051365331408636,0.01503668952243474,0.01503668952243474,0.7067244075544328,1.3111993263563093,0.009022013713460843,0.003007337904486948,0.012029351617947793,0.003007337904486948,0.006014675808973896,0.0,0.29427838735443734,1.9920318725099602,0.7849293563579277,80.45977011494253,93.62549800796812,68.4458398744113,5.747126436781609,0.9879345861184681,0.47095761381475665,5.747126436781609,1.832933955521924,1.1952191235059761
